"AnnualCrops","BuiltUp","ConsolidatedBarren","NaturalGrassland","NaturalWoodedLand","PermanentCrops","PlantedForest","Shrubs","UnconsolidatedBarren","Waterbodies","Wetlands","SiteID","MajorityClass1"
0.221483942414175,0.2953119232189,3.53143841515935,6.05389442598745,0.110741971207087,0,0,89.0980681678356,0,0,0.689061154177433,"s2lam030_231106","Shrubs"
0.480295566502463,0.110837438423645,4.58128078817734,20.0862068965517,0,0,0,73.1527093596059,0,0,1.58866995073892,"s2lam032_230714","Shrubs"
2.05487879906485,9.21619293712317,4.57733480989295,35.8065706902916,0.196874615479267,0.0123046634674542,0.0123046634674542,24.9661621754645,6.93983019564415,0,16.2175464501046,"s2lam032_230726","NaturalGrassland"
0,6.43484717237966,16.4707338200718,8.87266427422349,14.4041579012498,0.0123747061007301,0.148496473208761,49.9566885286474,0,0.0742482366043807,3.62578888751392,"s2lam032_230808","Shrubs"
6.22587473540032,6.66168596687835,1.10820570290126,21.1430706014195,3.810235338065,2.19150790686091,0.273938488357614,25.6257004109077,1.20781969866766,0.0124517494708006,31.7395094010709,"s2lam032_230822","Wetlands"
2.29471595137683,0.0248077400148846,10.5805011163483,4.31654676258993,0,0.3225006201935,0,82.4113123294468,0.037211610022327,0,0.0124038700074423,"s2lam032_231010","Shrubs"
0.64484126984127,4.87351190476191,5.0719246031746,25.9796626984127,2.67857142857143,0.706845238095238,0.198412698412698,39.0997023809524,2.1577380952381,0,18.5887896825397,"s2lam032_231019","Shrubs"
0,0.0247494122014602,3.36592005939859,7.98168543497092,0.235119415913872,0,0,87.6500433114714,0,0,0.742482366043806,"s2lam032_231106","Shrubs"
0,0.851326341764343,24.0715607649599,3.26958667489204,0.653917334978408,0.0123380629241209,0,67.1314003701419,0,0,4.0098704503393,"s2lam037_230705","Shrubs"
0.945829750644884,0.0737010195307702,2.00221103058592,0.233386561847439,0,0,0,96.7325881341359,0.0122835032551284,0,0,"s2lam037_230805","Shrubs"
0.272007912957468,1.17457962413452,49.3076162215628,1.162215628091,0.506923837784372,0.0123639960435213,0.0123639960435213,44.0529179030663,0.506923837784372,0,2.99208704253215,"s2lam037_230812","ConsolidatedBarren"
0,0.295384615384615,31.1507692307692,8.19692307692308,3.88923076923077,0,1.64923076923077,50.2769230769231,0.0984615384615385,0,4.44307692307692,"s2lam037_230826","Shrubs"
0.601817735200197,1.17907148120855,22.1812822402358,13.6575779906657,1.11766150822894,0.847457627118644,2.45639891918448,44.5836403831982,0.491279783836895,1.67035126504544,11.2134610660771,"s2lam037_231025","Shrubs"
0.258939580764488,1.29469790382244,48.4833538840937,1.17139334155364,0.456226880394575,0.0123304562268804,0.0123304562268804,44.6979038224414,0.641183723797781,0,2.97163995067817,"s2lam037_231031","ConsolidatedBarren"
4.94950754270041,0.0748036404438349,11.6943024560529,0.935045505547937,0,0.0124672734073058,0,82.1717990275527,0.0623363670365291,0,0.0997381872584466,"s2lam037_231106","Shrubs"
1.40619217959788,6.08116442580486,0,0.33304551622055,68.1756506722585,0.962131491303811,0.271370420624152,0.123350191192796,0,19.1686197113606,3.47847539163686,"s2lam038_230703","NaturalWoodedLand"
